beer_id,username,date,text,look,smell,taste,feel,overall,score
197154,dd43,2015-12-27,"   I think this particular style is not well understood by a lot of beer drinkers. As the name suggests, this is a beer built to be paired with a midday meal. Per the style, it is low on carbonation, is decidedly malty, not overly pronounced hop bitterness, and easy to drink in terms of relatively low ABV. Pours with almost no head, which is understandable given how low the carbonation level is. Color of iced tea, and similarly hazed. Aroma is not pungent, but rather sweetly malty, like a lightly sweet biscuit or sweetened bread crust. Definitely a grain forward beer, flavor wise as well. Bready notes throughout, like whole wheat bread. Really pleasant to drink, no booze notes whatsoever. Goes down quickly and easily, the perfect libation to quench one's parchment after a hearty traditional english lunch of meat cheese and bread. Cheers!  ",4.0,3.75,4.0,4.0,4.0,3.94
197154,trevorpost,2015-12-27,  ,3.5,3.75,3.75,4.0,3.75,3.76
97487,kevanb,2013-08-31,"   650ml bottle, poured into a Lawson's Finest Liquids Tulip glass. The beer pours a nice, golden honey color with a clear texture and just a slight haze. Many bubbles rise to the top of the glass that boasts a fluffy, white head that has good retention and leaves a nice amount of soapy lace behind. The aroma is simple and while it showcases the ingredients, does come across a bit blandly, light hop spice, lots of banana bread with just slight maple and earthy bark profiles with some cracked wheat that lingers. A nice amount of mapley banana bread on the tongue, high levels of pale wheat grain, tree bark, a bit of crisp hop oil but the beer definitely reads as both sweet and savory with a lot of earthiness. The body is crisp, lively coats the mouth well. It comes across as very full bodied for such a light beer, which I really liked, the finish is nice, a bit prickly but quite smooth. Verdict: An interesting experiment, but I'm not sure this one really works. The maple presence is very soft and mild and doesn't really compliment the wheat, but it's saving grace is that the beer is quite refreshing. A rare blemish on Lawson's fine record of producing great beer.  ",4.5,3.0,3.25,4.25,3.25,3.37
97487,Holland,2013-08-30,  ,,,,,,2.5
97487,UCLABrewN84,2013-08-26,"   Bottle pour at mrbubbler's tasting. Pours a murky orange with a foamy off-white head that settles to a partial film on top of the beer. Small dots of lace form around the glass on the drink down. Smell is of malt, wheat, spice, and yeast aromas. Taste is much the same with yeast and spice flavors on the finish. There is a mild amount of yeast bitterness on the palate with each sip. This beer has a lower level of carbonation with a slightly crisp and medium bodied mouthfeel. Overall, this is a pretty good beer but there is no real noticeable maple presence in the aroma or flavor.  ",3.5,3.5,3.5,3.5,3.5,3.5
97487,ComRock12,2013-08-26,  ,,,,,,3.75
97487,LittleDon,2013-08-25,"   Hazy golden with small head. Grainy aroma with an unusual funk, possibly due to the maple? Lots of carbonation and very light bodied. Flavor is also very understated, cloves, bananas, grain, but very light. Finish is dry and clean. I could not detect any signs of maple.  ",3.5,3.5,3.5,2.75,3.25,3.38
97487,drewone,2013-08-25,  ,,,,,,4.0
97487,chrishiker1409,2013-08-24,  ,,,,,,4.25
97487,IrishColonial,2013-08-19,  ,,,,,,3.5
97487,GonzoHomebrewer,2013-08-19,  ,,,,,,3.5
97487,scotorum,2013-08-18,"   Six ounce draft at the Prohibition Pig pub in Waterbury Vermont, with dinner. a: Clear amber with a finger thick white head which shrank away to a thin surface foam film. t: To be honest, I only had a few sips of this, it was ordered for my beer-hating wife in hopes the maple flavor would appeal to her, while giving Curious George (me, my name was changed to protect me from warranted lawsuits) a chance to try another Lawsons offering. Maple flavor was almost non-existent, although the color was maple syrupish and there were subtle undertones of such. However, I liked it well enough, and she did actually drink most of it, which is no mean feat for a brewer to get my wife to do. So kudos to Lawson's, who probably had the wisdom to recognize that maple syrup and beer naturally do not mix very well flavorwise. m: Light to moderate. Quite smooth. o: Seemed like more of a low-hopped pale ale with a hint of maple flavoring than the wheat beer dominated by maple syrup which one might expect. But it's an interesting and good-tasting brew. Perhaps it should be renamed Lawson's Lawless Liquid or Moonshine Through A Maple Tree or The-Beer-Scotorum's-Wife-Actually-Drank-Five-Ounces-Of or something else which might make it irresistible. It may be too good to just call it what it is.  ",4.0,3.5,4.0,3.75,4.0,3.86
97487,LambicKing,2013-08-17,  ,,,,,,3.75
97487,chippo33,2013-08-16,  ,,,,,,3.0
97487,dcguitar,2013-08-15,  ,,,,,,3.0
97487,nootch23,2013-08-15,  ,,,,,,3.5
97487,lic217,2013-08-15,  ,,,,,,3.5
97487,DonFrap,2013-08-15,  ,,,,,,2.5
97487,HevvyMetalHippie,2013-08-14,  ,,,,,,3.0
276550,hopley,2018-02-19,  ,4.75,4.25,4.5,4.5,4.5,4.46
276550,curtis6290,2018-02-09,"   I found this to be a very mediocre beer, but solid from Grimm. Better than the average can or beer that you find around the city, but doesn't stand out to me.  ",4.25,4.25,4.25,4.25,4.25,4.25
276550,peterpunk15,2018-02-08,  ,4.25,4.25,4.5,4.25,4.25,4.35
276550,jvillefan,2017-10-12,  ,4.0,4.5,4.25,4.25,4.5,4.35
276550,TBonez477,2017-10-12,  ,4.25,4.0,3.5,3.5,3.5,3.67
276550,ale_addin,2017-09-23,  ,4.25,4.25,4.25,4.25,4.25,4.25
276550,cyrushire,2017-09-23,  ,4.25,4.25,4.25,4.25,4.25,4.25
276550,Foley67,2017-08-26,  ,4.75,4.75,4.75,4.5,4.75,4.73
276550,911CROFT,2017-08-20,  ,4.0,4.0,4.0,4.0,3.75,3.95
276550,JerzDevl2000,2017-08-20,"   Bought this from Other Half a while ago and finally got around to it tonight. No date on the bottom this particular can though I realize that was over 4 months old by the time I cracked it open. Amazingly smooth and easy to drink, this easily ranked among the upper echelon of Other Half's offerings, which would be saying quite a lot! The pour to this was solid - murky, apricot, and topped off with a light and long-lasting spider web of a head. Not a lot of lacing was left behind though as there were only a few spots that remained on the side of my teku glass. Dank stone fruit, tangerine pith, and pineapple were in the nose with much more of those in the taste. Smooth and juicy, the citra could easily be felt from the first sip as the other, softer hops combined with the oats and alcohol to give this a muddled, depth and murkiness that lied underneath the surface. That slowly transitioned into a creamy sweetness as the lactose took hold, almost making this feel like a dessert beer when all was said and done. A light amount of carbonation ensured that the bubbles would stay in the background to odd-but-pleasing flavor profile of this brew that grew on me as I worked my way through this. This had enough alcohol in it but it wasn't too overpowering or a detraction. Rather, the heft of it enhanced the chewy mouthfeel and full body that this carried, down to the lingering slickness and sweetness that was oh-so-pleasing. What a winner here and a pleasure for those who love nuanced IPA's. Oats and spelt are great if used right, which was certainly the case here!  ",4.25,4.25,4.5,4.5,4.5,4.43
276550,WeisGuy,2017-08-17,  ,4.25,4.25,4.25,4.25,4.25,4.25
276550,Dreyski,2017-08-07,  ,4.25,3.75,4.0,4.25,4.25,4.03
276550,PDinunzi,2017-07-23,  ,5.0,4.75,4.5,5.0,4.75,4.69
276550,Bluepitt1010,2017-07-21,  ,4.5,4.75,4.75,4.5,4.5,4.66
276550,bgold86,2017-07-15,  ,4.25,4.25,4.25,4.25,4.25,4.25
125646,Asal,2017-07-16,  ,4.25,4.0,4.25,4.75,4.25,4.24
92925,ChaBrah,2014-08-28,"   Sucks, just sucks. This has nothing on DogFish which is located pretty close by in the neighboring state of Delaware. This beer taste like its been brewed with penny's and skunked in the sun for months. Not impressed at all. For a beer that claims to come from Ocean City, MD yet its BREWED in Baltimore this is a scam. Cool name shitty beer, sad use.  ",,,,,,1.0
92925,ThisWangsChung,2014-08-25,"   12 oz bottle into a wine glass. Appearance: Pours a murky chestnut color. The head is a finger high and off-white in shade. Its creamy texture retains fairly well, leaving a nice collar behind, as well as some lacing. (3.5) Smell: From first whiff, I can immediately tell these brewers were influenced by Schlafly's pumpkin ale - and I can't think of a better beer to be influenced by. I'm picking up plenty of vanilla, brown sugar, and molasses; while auxiliary notes of cinnamon and allspice stay in the background where they belong. There is a slight gourd character, too. One of the better pumpkin beers I've encountered, at least on the nose. (4) Taste: Aye...it didn't translate down to the taste buds that well. It starts off with that vanilla/brown sugar/molasses trifecta the nose indicated; on the other hand, the back end sees an upsurge of strong cinnamon, allspice, and nutmeg. Once the palate properly adjusts to all the spicing, I'm actually starting to pick up a solid pumpkin flavor. After half a bottle, I finally start 'getting' this beer: it tastes less like pumpkin pie and more like...well, actual pumpkin. This deserves good marks for nailing the style guidelines quite well. It's not a glorified pumpkin soda, it's not a desserty pumpkin pie in a glass, it's just a beer with pumpkin and some spices (this is a compliment). (3.5) Mouthfeel: Despite the fuller body, it leans closer to dry than lush. No doubt, this is all helped by its decent carbonation...maybe TOO decent? At first, the drinkability is somewhat daunting thanks to the powerful spicing; after opening up, it becomes quite easy to down. (3.5) Overall: Oh man. If only this beer lived up to the aroma, it could have really given Schlafly's pumpkin ale a run for its money. Still, it's a rock-solid pumpkin ale, one that walks all over the lesser examples. Very well done, but it won't convert pumpkin ale haters thanks to its hefty spice characteristic. (3.5) 3.6/5: Solid pumpkin ale...but if only it tasted like it smelled...if only...  ",,,,,,3.6
92925,Bierleichen,2014-08-24,"   Very smooth, great balance of spices and pumpkin flavor without over doing it. very good beer.",,,,,,4.25
92925,wrightst,2014-07-07,  ,,,,,,4.25
92925,woodychandler,2014-01-26,"   My local, in-person trader, tone77, dropped this off for me recently, thus ensuring that my year of the pumpkin is not going to ever end. I like the style, but as with all styles, not all beers are created equal. From the bottle: ""Obscenely Fresh""; ""Hand Crafted""; ""If you drink like a fish swim home, don't drive - Fin City cares about you ... Drink responsibly!""; ""A tasty Brown Ale made with American malts, 100% real pumpkin, molasses, brown sugar and spices."" I will say this for it, following an initial pour - it smells pretty good! Once I had it all into the glass, I was looking at just over a finger of rocky, tawny head with decent retention. Color was more of a hazy orange (SRM = &gt; 17, &lt; 22) than a brown ale as noted on the label. The nose was intensely sweet with the molasses and brown sugar really taking the lead. I am curious as to how this will play out as I am not usually a fan of sweet anything, but conversely, I have had some pumpkin beers that were spiced to the point of saturation and I did not like them, either. Some nice lacing formed as the head fell while I was typing and so it was time for my first draught. Mouthfeel was medium and I was definitely getting cinnamon and nutmeg in the mouth, but the sweetness was there, just not in a cloying state. Hmmm. I was finding it quite quaffable and it was going down the hatch rather quickly. The finish had a pleasant dryness borne of all of the spices. It was not alum dry, but it was nowhere near as sweet as the nose had led me to believe.  ",3.5,4.0,3.75,3.5,3.75,3.77
92925,tone77,2013-11-29,"   Poured from a brown 12 oz. bottle. Has a pretty mahogany color with a 1/2 inch head. Smell is bursting with spices, some pumpkin. Taste is good, milder than the smell. A bit of pumpkin, some nutmeg, tasty and easy drinking. Feels medium bodied in the mouth and overall is a pretty good beer.  ",4.25,4.0,3.5,3.5,3.5,3.67
92925,Gatordaddy,2013-11-24,  ,,,,,,3.75
92925,Thedrizzle,2013-11-16,  ,,,,,,3.5
92925,bmur112,2013-11-08,  ,,,,,,3.75
92925,Boone757,2013-11-02,  ,,,,,,3.75
92925,GrandpaGeorg,2013-10-28,  ,,,,,,3.75
92925,Miguelitoo,2013-10-20,  ,,,,,,4.0
92925,DRBiser,2013-10-11,"   Pours a dark, murky amber. Perhaps a touch light on the carbonation but otherwise having the appearance of a rich ale. Light ring of bubbles that quickly fades Nose is toasted malts. Nothing special here but I'm actually glad I'm not blasted by spice, clove et al This is a nicely balanced pumpkin ale... I am not the type who usually likes the pumpkin-pie spiced out beers, but this one is balanced nicely. This dude won contests with this brew for a reason; the Madagascar vanilla beans and 100% pumpkin shine through, and using reserve with the spice has thing thing tasting more like Pumking than any other bollocks out there... The flavor is balanced in such a way that you can put down a few of these. It's a solid brew that i'd have again and recommend to all  ",4.25,4.0,4.5,3.5,4.25,4.22
125646,TravisMason,2017-09-11,  ,4.5,4.5,4.5,4.5,4.5,4.5
125646,jrenihan,2017-09-08,"   Lovely stuff. Orange and peach, a touch of passionfruit, a bit of a oily, herbal flavour. Pretty mild bitterness. Malt is very restrained. Creamy and smooth, alcohol very well hidden. Beautiful. A real pleasure to drink.  ",4.0,4.5,4.75,4.5,4.5,4.57
125646,thetravelguy01,2017-09-06,   0%,4.75,4.75,4.5,4.5,4.5,4.58
125646,Madmiker13,2017-09-04,  ,4.5,4.5,4.5,4.5,4.5,4.5
125646,Hoppytimes88,2017-09-03,  ,4.75,4.5,4.5,4.75,4.25,4.49
125646,kevanb,2017-09-02,"   16oz can, purchased from the Brewery, not sure the date, but known to be very fresh. Poured into a Tree House snifter glass. Enjoyed on 3.20.17, reviewed from Tasting Journal. The beer pours a very turbid golden color with orange hues that is very reminiscent of a glass of orange juice. A thick finger of white head rises with good retention and lots of spotted lace. The aroma is very nice, lots of citrus, orange and grapefruit with some tropical pineapple, a bit of wildflower, sweet yeast, pale dough and some dank pine at the finish. The flavors really explode, lots of bitter pine up front, grassy hops, hop spice, grapefruit peel offer some more spicy bitterness with some refreshing tropical fruit juice with a sweet finish, pale grain, lightly yeasty. The mouthfeel is great, coating, creamy, medium body that has nice life to it with a dry and bitter finish. Verdict: A very nice DIPA from Tree House. Refreshing, bursting with flavor, well balanced, and as it warms, some pleasant bitterness comes out to contrast against the sweeter nature of the this beer which is much needed.  ",4.0,4.25,4.25,4.5,4.0,4.21
125646,Ryan_Hugs,2017-09-01,  ,4.0,4.0,4.0,4.0,4.0,4.0
125646,HopHunter19,2017-08-30,"   A - nice murky golden orange amber color with a thick white head that sticks S - big peach, pineapple, mango, papaya, passion fruit, very ""soft"" smelling T - peach, papaya, mango, passion fruit, again very soft tasting. Little bit of hop resin/grapefruit. Has a creamy flavor it their too. It's like the whole milk of beer. M - light to medium mouthfeel. Very soft feeling. Alcohol completely covered. Feels more like 4-5% alcohol if that. Aftertaste is is peach, passion fruit, papaya. O - amazing. It definitely brings me back to when I first tried sap and Julius. It showcases that ""Tree House flavor that really doesn't exist anyplace else.  ",5.0,5.0,5.0,5.0,5.0,5.0
125646,Radcpa,2017-08-29,   Very cloudy straw appearance with white head that disipates quickly. Nice balanced aroma of citrus and hops. Taste is also a very smooth balance of hops and citrus.  ,4.75,4.5,4.5,4.5,4.5,4.52
125646,rbrefbeerman,2017-08-29,  ,4.25,4.5,4.5,4.5,4.5,4.49
125646,Burkbom23,2017-08-28,  ,4.5,5.0,4.75,4.75,4.75,4.8
125646,Holly1215,2017-08-26,  ,4.75,5.0,5.0,5.0,5.0,4.99
125646,anteater,2017-08-25,  ,3.75,4.25,4.5,4.0,4.25,4.3
125646,Skipjack,2017-08-24,   Had this recently . Overall another tree house masterpiece.,5.0,4.75,4.75,4.5,4.75,4.74
125646,Felgenlager,2017-08-24,  ,4.5,4.5,4.5,4.5,4.5,4.5
125646,Eric_Jon_Petho,2017-08-22,  ,5.0,5.0,5.0,5.0,5.0,5.0
125646,Whimpers,2017-08-21,  ,5.0,5.0,4.75,4.75,4.75,4.83
125646,Casey3236,2017-08-20,  ,4.25,4.5,4.75,4.25,4.5,4.56
125646,PprBurke,2017-08-20,  ,4.5,4.5,4.5,4.5,4.5,4.5
125646,FCal79,2017-08-19,  ,4.75,4.75,4.75,4.75,4.75,4.75
125646,bbc0202,2017-08-18,  ,4.5,4.5,4.5,4.5,4.5,4.5
125646,SteveTheBrit,2017-08-17,  ,5.0,5.0,5.0,5.0,5.0,5.0
125646,Rristow,2017-08-15,"   Tasted from can. Pours a cloudy gold with thick rocky white head. Incredible fruity aroma. Lots of orange with some grapefruit and lemon. Incredibly balanced. Flavors of orange, peach, grapefruit, pineapple with some floral and resin notes. Extremely drinkable. Incredible IPA.  ",5.0,4.75,4.75,5.0,4.75,4.79
